               epoch,      train/box_loss,      train/obj_loss,      train/cls_loss,   metrics/precision,      metrics/recall,     metrics/mAP_0.5,metrics/mAP_0.5:0.95,        val/box_loss,        val/obj_loss,        val/cls_loss,               x/lr0,               x/lr1,               x/lr2
                 107,            0.012275,            0.007428,          0.00058983,              0.9975,             0.98407,             0.99004,             0.94007,           0.0068312,           0.0039611,          0.00043044,           0.0073765,           0.0073765,           0.0073765
                 108,            0.011699,           0.0070338,          0.00058223,             0.99914,             0.98099,             0.98685,             0.94082,           0.0065093,           0.0038252,          0.00042034,           0.0073517,           0.0073517,           0.0073517
                 109,            0.012265,           0.0072841,          0.00054186,             0.99455,             0.98265,             0.98785,             0.94398,           0.0065373,            0.003818,          0.00052657,            0.007327,            0.007327,            0.007327
                 110,            0.012477,           0.0073674,          0.00056967,             0.99475,             0.98248,             0.98863,             0.93643,           0.0070015,           0.0038884,          0.00063686,           0.0073023,           0.0073023,           0.0073023
                 111,            0.011963,           0.0071942,          0.00066114,             0.99443,               0.977,              0.9834,             0.93066,            0.006972,           0.0039015,          0.00060275,           0.0072775,           0.0072775,           0.0072775
                 112,            0.011904,           0.0073629,          0.00079551,             0.99783,             0.98122,             0.98885,             0.93463,           0.0070335,           0.0039153,          0.00050894,           0.0072527,           0.0072527,           0.0072527
                 113,            0.011829,           0.0073486,          0.00063518,             0.99282,             0.98122,             0.98658,             0.94106,           0.0066388,            0.003819,          0.00056334,            0.007228,            0.007228,            0.007228
                 114,            0.012135,           0.0073094,          0.00067851,             0.99874,             0.97795,             0.98769,             0.93917,           0.0065516,           0.0038733,           0.0005971,           0.0072033,           0.0072033,           0.0072033
                 115,            0.011949,           0.0073029,          0.00055109,             0.99432,             0.98122,             0.98731,             0.93496,           0.0067872,            0.003861,          0.00051277,           0.0071785,           0.0071785,           0.0071785
                 116,            0.011899,           0.0070283,          0.00063652,             0.99785,              0.9815,             0.98719,             0.93334,           0.0068283,           0.0038061,           0.0004711,           0.0071538,           0.0071538,           0.0071538
                 117,            0.011754,           0.0069675,           0.0007467,             0.99172,             0.98287,             0.98595,             0.93144,           0.0069927,           0.0037887,          0.00048062,            0.007129,            0.007129,            0.007129
                 118,            0.011828,           0.0071468,          0.00056939,             0.98305,             0.98028,             0.98585,             0.93899,           0.0067019,           0.0037439,          0.00076296,           0.0071042,           0.0071042,           0.0071042
                 119,            0.011916,           0.0071083,          0.00053876,             0.99458,             0.97342,             0.98536,             0.93787,           0.0066396,           0.0037599,          0.00073003,           0.0070795,           0.0070795,           0.0070795
                 120,            0.011432,           0.0070559,          0.00061262,             0.99856,             0.97809,             0.98611,             0.94352,           0.0063487,            0.003629,          0.00047035,           0.0070547,           0.0070547,           0.0070547
                 121,            0.011512,            0.007145,          0.00078116,             0.99842,             0.97534,             0.98936,               0.938,           0.0068174,           0.0037425,          0.00049122,             0.00703,             0.00703,             0.00703
                 122,              0.0117,           0.0072025,          0.00063159,             0.99562,             0.97269,             0.98564,             0.94498,           0.0064176,             0.00384,           0.0009519,           0.0070053,           0.0070053,           0.0070053
                 123,             0.01138,            0.007205,          0.00070442,             0.99674,               0.976,             0.98355,             0.93575,           0.0063648,           0.0038552,           0.0010203,           0.0069805,           0.0069805,           0.0069805
                 124,             0.01174,           0.0071202,          0.00069834,             0.99402,             0.97741,             0.98535,             0.93188,           0.0066179,           0.0040128,           0.0010323,           0.0069558,           0.0069558,           0.0069558
                 125,            0.011564,           0.0072242,           0.0005613,              0.9927,             0.97972,             0.98588,              0.9425,           0.0063863,           0.0037639,          0.00097675,            0.006931,            0.006931,            0.006931
                 126,            0.011613,           0.0071899,          0.00066484,             0.99607,             0.97718,             0.98723,             0.94497,           0.0064798,           0.0036719,          0.00090791,           0.0069063,           0.0069063,           0.0069063
                 127,            0.011621,            0.007005,          0.00058109,              0.9956,             0.97992,             0.98808,             0.94089,           0.0066039,           0.0037272,          0.00079531,           0.0068815,           0.0068815,           0.0068815
                 128,             0.01144,           0.0068072,            0.000511,             0.99529,              0.9799,             0.98656,             0.94433,           0.0063168,           0.0037558,          0.00064264,           0.0068568,           0.0068568,           0.0068568
                 129,            0.011095,           0.0069354,          0.00056347,             0.99604,             0.98146,             0.98687,             0.94811,           0.0062575,           0.0035384,          0.00064661,            0.006832,            0.006832,            0.006832
