               epoch,      train/box_loss,      train/obj_loss,      train/cls_loss,   metrics/precision,      metrics/recall,     metrics/mAP_0.5,metrics/mAP_0.5:0.95,        val/box_loss,        val/obj_loss,        val/cls_loss,               x/lr0,               x/lr1,               x/lr2
                 141,            0.017862,            0.013394,           0.0015409,             0.96834,                   1,               0.995,             0.94525,           0.0078021,           0.0010619,            0.000737,            0.006535,            0.006535,            0.006535
                 142,            0.017449,            0.010496,            0.001726,             0.96909,                   1,               0.995,              0.8955,           0.0091011,           0.0010855,          0.00076675,           0.0065102,           0.0065102,           0.0065102
                 143,            0.017803,            0.013505,           0.0017258,             0.96604,                   1,               0.995,             0.74625,           0.0071189,           0.0010817,          0.00084887,           0.0064855,           0.0064855,           0.0064855
                 144,            0.016326,            0.011783,           0.0018051,             0.96517,                   1,               0.995,               0.796,           0.0087829,           0.0014448,          0.00090723,           0.0064608,           0.0064608,           0.0064608
                 145,            0.018059,            0.011831,           0.0014175,              0.9675,                   1,               0.995,             0.94525,           0.0055604,           0.0014086,          0.00095844,            0.006436,            0.006436,            0.006436
                 146,            0.016722,            0.012563,           0.0020664,             0.96822,                   1,               0.995,              0.8955,           0.0067561,           0.0014832,          0.00097818,           0.0064112,           0.0064112,           0.0064112
                 147,            0.017225,            0.011651,           0.0019956,             0.97053,                   1,               0.995,              0.8955,           0.0086241,           0.0013812,          0.00084772,           0.0063865,           0.0063865,           0.0063865
                 148,            0.016071,            0.016334,           0.0017529,             0.97014,                   1,               0.995,             0.94525,           0.0093667,           0.0013888,          0.00077648,           0.0063618,           0.0063618,           0.0063618
                 149,            0.016049,            0.012385,           0.0016967,             0.97117,                   1,               0.995,             0.94525,           0.0082128,           0.0012745,          0.00059466,            0.006337,            0.006337,            0.006337
                 150,            0.016199,            0.012236,            0.001478,             0.97156,                   1,               0.995,             0.94525,           0.0079725,           0.0010846,          0.00051584,           0.0063122,           0.0063122,           0.0063122
                 151,            0.017015,            0.010979,           0.0011723,             0.97089,                   1,               0.995,             0.94525,           0.0079031,           0.0011498,          0.00044832,           0.0062875,           0.0062875,           0.0062875
                 152,             0.01629,            0.011722,           0.0014104,              0.9698,                   1,               0.995,             0.94525,           0.0071129,           0.0010116,           0.0004642,           0.0062628,           0.0062628,           0.0062628
                 153,            0.015495,            0.011402,           0.0011619,             0.96832,                   1,               0.995,             0.84575,           0.0077861,          0.00099027,          0.00050554,            0.006238,            0.006238,            0.006238
                 154,            0.016694,            0.010438,           0.0014742,             0.97119,                   1,               0.995,             0.84575,            0.012281,           0.0018606,          0.00057278,           0.0062132,           0.0062132,           0.0062132
                 155,            0.016453,            0.010655,           0.0017268,              0.9637,                   1,               0.995,             0.94525,           0.0094318,           0.0013535,          0.00071254,           0.0061885,           0.0061885,           0.0061885
