               epoch,      train/box_loss,      train/obj_loss,      train/cls_loss,   metrics/precision,      metrics/recall,     metrics/mAP_0.5,metrics/mAP_0.5:0.95,        val/box_loss,        val/obj_loss,        val/cls_loss,               x/lr0,               x/lr1,               x/lr2
                 109,            0.014346,           0.0063292,           0.0013078,             0.96951,             0.95444,             0.98707,             0.89511,           0.0085341,            0.003366,           0.0010739,            0.006436,            0.006436,            0.006436
                 110,            0.014525,           0.0065387,           0.0012267,             0.97054,             0.95289,             0.98817,             0.89114,           0.0087021,           0.0033852,            0.001244,            0.006403,            0.006403,            0.006403
                 111,            0.014248,           0.0063369,           0.0013567,             0.95081,             0.96144,             0.98409,             0.89536,           0.0083241,           0.0032789,           0.0014475,             0.00637,             0.00637,             0.00637
                 112,            0.014468,           0.0065834,           0.0013034,             0.96884,             0.96393,              0.9875,             0.89511,            0.008742,           0.0034225,           0.0011906,            0.006337,            0.006337,            0.006337
                 113,            0.014205,           0.0064456,           0.0011774,             0.97875,             0.94944,             0.98302,             0.89194,            0.008563,           0.0033972,           0.0012532,            0.006304,            0.006304,            0.006304
                 114,            0.014155,           0.0063355,            0.001276,             0.96771,             0.97208,             0.98648,             0.89468,           0.0083316,           0.0032911,           0.0011014,            0.006271,            0.006271,            0.006271
                 115,            0.014269,           0.0063951,           0.0013741,             0.96087,             0.96523,             0.98544,             0.89579,           0.0082576,           0.0032849,           0.0013319,            0.006238,            0.006238,            0.006238
                 116,            0.014359,           0.0065384,           0.0013042,             0.96654,             0.96712,             0.98626,              0.8967,           0.0083276,           0.0033118,           0.0012144,            0.006205,            0.006205,            0.006205
                 117,             0.01427,           0.0063608,           0.0012186,             0.95995,             0.96699,             0.98637,             0.89213,           0.0082839,           0.0032458,           0.0013361,            0.006172,            0.006172,            0.006172
                 118,            0.014289,           0.0064187,            0.001175,             0.98404,             0.96379,             0.98744,             0.89491,           0.0082291,           0.0032077,          0.00091537,            0.006139,            0.006139,            0.006139
                 119,            0.014143,           0.0064873,           0.0013538,             0.96062,             0.97075,             0.98767,             0.89474,           0.0083725,           0.0032567,            0.001079,            0.006106,            0.006106,            0.006106
                 120,            0.014257,           0.0064783,            0.001171,             0.98094,              0.9634,              0.9869,             0.90094,           0.0081459,           0.0031977,           0.0010496,            0.006073,            0.006073,            0.006073
                 121,            0.014028,           0.0064779,           0.0012086,             0.96595,             0.96057,             0.98909,             0.89758,           0.0082279,           0.0032103,           0.0011339,             0.00604,             0.00604,             0.00604
                 122,            0.014015,           0.0064363,            0.001315,             0.97778,             0.95852,             0.98427,             0.89741,           0.0082513,           0.0032181,           0.0010658,            0.006007,            0.006007,            0.006007
                 123,            0.014045,           0.0063756,           0.0012183,             0.96525,             0.96643,             0.98662,             0.89916,           0.0082018,           0.0031874,           0.0011002,            0.005974,            0.005974,            0.005974
                 124,            0.013988,           0.0064065,           0.0011916,             0.96627,             0.96782,             0.98935,             0.89589,           0.0081669,           0.0031679,           0.0011187,            0.005941,            0.005941,            0.005941
                 125,            0.013926,           0.0062819,           0.0011551,             0.96321,             0.97035,             0.98799,             0.89621,            0.008232,           0.0031619,           0.0011417,            0.005908,            0.005908,            0.005908
                 126,             0.01373,            0.006273,           0.0011468,             0.96822,              0.9681,             0.98406,              0.8992,           0.0080757,           0.0031368,           0.0010319,            0.005875,            0.005875,            0.005875
                 127,            0.013653,           0.0061378,           0.0012157,             0.95762,             0.96881,             0.98361,              0.9026,           0.0080409,           0.0031233,           0.0012534,            0.005842,            0.005842,            0.005842
                 128,             0.01353,           0.0062246,           0.0010523,             0.97328,             0.94557,             0.98454,             0.90431,           0.0079603,           0.0031455,           0.0012793,            0.005809,            0.005809,            0.005809
                 129,            0.013652,           0.0061344,           0.0013007,             0.97954,             0.94686,             0.98321,             0.90359,           0.0079333,           0.0031316,           0.0012172,            0.005776,            0.005776,            0.005776
